artist_id,artist_name,genres,followers,popularity
2hl0xAkS2AIRAu23TVMBG1,Kansas,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']",1634056,68
3kvy8do7n0qVqvlNFS4yOF,Jerry Reed,"['classic country pop', 'country', 'country rock']",435641,56
0z16OEWcUEFzMRWBOGyOcF,Bill Justis,['rock-and-roll'],2783,42
4salDzkGmfycRqNUbyBphh,Styx,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']",2023291,62
4y6J8jwRAwO4dssiSmN91R,Muddy Waters,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",1304521,56
4RjtLUZNqLtMpRKIOaVokc,Dead Boys,"['early us punk', 'punk']",137801,40
2MMaIlHd8UvDW0mVRAncD6,Chuck Mangione,"['jazz trumpet', 'smooth jazz']",106892,46
3RGLhK1IP9jnYFH4BRFJBS,The Clash,"['alternative rock', 'permanent wave', 'punk', 'rock']",2844007,72
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,"['classic country pop', 'country', 'nashville sound', 'soft rock']",2808526,71
1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",51511072,86
6z7wrwE2QW7Keb9ozoF0rg,The Babys,['album rock'],113470,44
3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']",1125090,68
1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,"['country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",985312,62
6v8FB84lnmJs434UJf2Mrm,Neil Young,"['canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']",3037739,70
0oi7g8NUnlLh5tJvg2y5e3,Crazy Horse,"['country rock', 'folk rock', 'roots rock']",90658,55
3MCjwjfIor5FkK3h639qkW,Rufus,"['classic soul', 'disco', 'funk', 'motown', 'p funk', 'post-disco', 'quiet storm', 'soul', 'southern soul']",245385,53
6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,"['disco', 'funk', 'neo soul', 'quiet storm', 'soul']",1648149,65
73JBR5s2PVvUjGu6tIqjqx,Walter Murphy,['hammond organ'],14240,39
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"['rock-and-roll', 'rockabilly']",9919941,80
162DCkd8aDKwvjBb74Gu8b,Weather Report,"['bebop', 'contemporary post-bop', 'electric bass', 'jazz', 'jazz funk', 'jazz fusion']",280839,42
7oWSqrgMuIEyH9qp5nu2e5,Raffi,"[""canadian children's music"", ""children's folk"", ""children's music""]",173103,66
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,"['mellow gold', 'soft rock']",4948469,74
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,"['reggae', 'roots reggae']",12719306,82
1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",51511072,86
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire","['disco', 'funk', 'jazz funk', 'motown', 'soul']",4472374,76
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"['album rock', 'british invasion', 'classic rock', 'rock']",14504833,80
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,"['album rock', 'classic rock', 'hard rock', 'rock']",6219936,73
6DCIj8jNaNpBz8e5oKFPtp,The Cars,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'singer-songwriter', 'soft rock', 'synthpop']",1879704,68
485uL27bPomh29R4JmQehQ,Bob Seger,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2524817,70
5bDxAyJiTYBat1YnFJhvEK,Joe Walsh,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']",1279737,56
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,"['album rock', 'classic rock', 'mellow gold', 'rock']",7837538,78
4salDzkGmfycRqNUbyBphh,Styx,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']",2023291,62
5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'singer-songwriter', 'soft rock']",1366712,61
1eEfMU2AhEo7XnKgL7c304,Carpenters,"['adult standards', 'mellow gold', 'soft rock']",3370251,70
5NGO30tJxFlKixkPSgXcFE,The Police,"['album rock', 'classic rock', 'permanent wave', 'rock']",6400868,78
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",2582703,69
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,"['classic country pop', 'country', 'nashville sound', 'soft rock']",2808526,71
0PFtn5NtBbbUNbU9EAmIWF,TOTO,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",3079723,77
1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,"['album rock', 'beatlesque', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'mellow gold', 'power pop', 'rock', 'singer-songwriter', 'soft rock']",1517438,61
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",3086868,69
4tpUmLEVLCGFr93o8hFFIB,Blondie,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'synthpop']",1558208,71
4hKkEHkaqCsyxNxXEsszVH,John Travolta,['hollywood'],144645,64
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",1628245,68
3mY9Ii0cL5SQxpOTAm8SHx,Warren Zevon,"['country rock', 'folk', 'folk rock', 'piano rock', 'roots rock', 'singer-songwriter']",419325,57
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,"['album rock', 'classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",6319202,79
7tjbDPvrdvDshcpEMXKRVb,Gerry Rafferty,"['art rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock']",362935,61
67ea9eGLXYMsO2eYQRui3w,The Who,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'rock']",5464236,68
6clbbhnIqpHnqxwtOWcilg,Little River Band,"['album rock', 'classic rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",1207752,58
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings,"['classic texas country', 'country', 'outlaw country']",1508404,70
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",2309199,73
07XSN3sPlIlB2L2XNcTwJw,KISS,"['glam rock', 'hard rock', 'rock']",9795236,73
0FrpdcVlJQqibaz5HfBUrL,Rick James,"['disco', 'funk', 'motown', 'p funk', 'quiet storm', 'soul', 'synth funk']",1244167,61
0dCKce6tJJdHvlWnDMwzPW,Village People,"['disco', 'new wave pop', 'soft rock']",688015,60
0rvjqX7ttXeg3mTy8Xscbt,Journey,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",5736836,77
6IRouO5mvvfcyxtPDKMYFN,Foreigner,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",3307044,72
1co4F2pPNH8JjTutZkmgSm,Ramones,"['alternative rock', 'early us punk', 'permanent wave', 'punk', 'rock']",2700786,68
55vs7NT1KxcFjbMC4y202E,REO Speedwagon,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",2625351,66
54R6Y0I7jGUCveDTtI21nb,Boney M.,['europop'],2073163,72
2yrbLiuBmc9j81lTX3XUuI,The Jacksons,"['disco', 'motown']",1871004,60
4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,"['cosmic american', 'jam band', 'psychedelic rock']",1883387,67
0J2Ej2rMQyqaUX3G6MUISw,Ambrosia,"['soft rock', 'yacht rock']",396144,56
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,['trop rock'],1152408,69
4Ti0EKl2PVEms2NRMVGqNe,Don Williams,"['classic country pop', 'country']",834145,62
6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,"['disco', 'funk', 'neo soul', 'quiet storm', 'soul']",1648149,65
1zKp43H1kLHOTkJAeyTIkf,Delegation,['post-disco'],101610,53
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",2168216,72
2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",2548271,71
6UfoTQXaV3DuqtDVjZIxwZ,Cheryl Lynn,"['classic soul', 'disco', 'funk', 'minneapolis sound', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",268872,54
3sFhA6G1N0gG1pszb6kk1m,Wings,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",1114238,65
3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,"['adult standards', 'bubblegum pop', 'lounge']",317100,66
4qmHkMxr6pTWh5Zo74odpH,Elvis Costello & The Attractions,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'power pop']",295903,52
7mEIug7XUlQHikrFxjTWes,Neil Diamond,"['adult standards', 'brill building pop', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",2907786,69
0Xf8oDAJYd2D0k3NLI19OV,CHIC,"['disco', 'funk', 'motown', 'soul']",731877,60
0nJUwPwC9Ti4vvuJ0q3MfT,John Prine,"['folk', 'new americana', 'roots rock', 'singer-songwriter']",569162,59
62olK5zZHSgFUXGDykgBL8,Ace Frehley,"['glam metal', 'hard rock']",230314,45
29kkCKKGXheHuoO829FxWK,Boston,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",2830376,67
7G1GBhoKtEPnP86X2PvEYO,Nina Simone,"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",2961199,70
6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul']",191718,49
5j9R5dTGerKvdXopZnfJh9,Ramon Ayala Y Sus Bravos Del Norte,"['musica mexicana', 'norteno']",566595,67
2Mhi3jfuRSdbVZPdjqsnnN,Dr. Hook,"['country rock', 'mellow gold', 'soft rock']",630809,60
0UKfenbZb15sqhfPC6zbt3,DEVO,"['alternative rock', 'art punk', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'synth punk', 'synthpop', 'zolo']",580579,55
0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith,"['art punk', 'permanent wave', 'protopunk', 'singer-songwriter']",1157741,57
4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'soft rock', 'southern rock']",914738,58
3Y5abCLsMxsOLaZ8rYusSR,Pablo Cruise,"['soft rock', 'yacht rock']",168269,41
2DxlS3lTLFIq70S7ap5H3y,Buzzcocks,"['alternative rock', 'britpop', 'madchester', 'new wave', 'post-punk', 'punk', 'uk post-punk']",438393,51
7x5Slu7yTE5icZjNsc3OzW,Willie Colón,"['salsa', 'tropical']",2120287,72
5BwMgvRwlq61SmknvsVIQj,Rubén Blades,"['latin jazz', 'salsa', 'tipico', 'tropical']",1680183,64
5NGO30tJxFlKixkPSgXcFE,The Police,"['album rock', 'classic rock', 'permanent wave', 'rock']",6400868,78
3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']",1125090,68
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,['heartland rock'],1731530,67
485uL27bPomh29R4JmQehQ,Bob Seger,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2524817,70
2Mhi3jfuRSdbVZPdjqsnnN,Dr. Hook,"['country rock', 'mellow gold', 'soft rock']",630809,60
0fyqyjD7pbaVzbu94ylWQR,Poco,"['classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",254228,45
5VcrwzYyoX3WUTbkaqcIvN,Lenny Williams,[],75992,39
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,['trop rock'],1152408,69
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",2582703,69
68kACMx6A3D2BYiO056MeQ,Teddy Pendergrass,"['classic soul', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'urban contemporary']",1446829,58
6ltcwvni6HdZAJaWhmIvNR,Gino Vannelli,"['classic canadian rock', 'soft rock', 'yacht rock']",194928,48
5JFi0qiRtsMLnSUJDwhBKo,Stockard Channing,[],5583,43
4PPoI9LuYeFX8V674Z1R6l,Vicente Fernández,"['mariachi', 'ranchera']",11159406,79
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,"['adult standards', 'mellow gold', 'soft rock', 'yacht rock']",1715019,63
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",3086868,69
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,"['album rock', 'classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",6319202,79
4salDzkGmfycRqNUbyBphh,Styx,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']",2023291,62
1CcEgi464SWZsKY5579u7z,Patrick Hernandez,"['disco', 'hi-nrg']",62323,58
3CkvROUTQ6nRi9yQOcsB50,Genesis,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",3458627,68
7opp16lU7VM3l2WBdGMYHP,Héctor Lavoe,"['salsa', 'salsa puertorriquena', 'tropical']",2083342,67
6IRouO5mvvfcyxtPDKMYFN,Foreigner,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",3307044,72
3jaS8HCylkZ3YKhn5t20DU,Walter Egan,[],15140,35
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",6571662,79
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings,"['classic texas country', 'country', 'outlaw country']",1508404,70
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",2309199,73
6i6WlGzQtXtz7GcC5H5st5,10cc,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'new romantic', 'soft rock', 'symphonic rock', 'yacht rock']",737449,61
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,"['album rock', 'classic rock', 'hard rock', 'rock']",6219936,73
7d7q5Y1p2QWS4QRAhTQR5E,Anne Murray,"['adult standards', 'canadian country', 'canadian pop', 'classic country pop', 'soft rock']",789079,60
0nJUwPwC9Ti4vvuJ0q3MfT,John Prine,"['folk', 'new americana', 'roots rock', 'singer-songwriter']",569162,59
0UKfenbZb15sqhfPC6zbt3,DEVO,"['alternative rock', 'art punk', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'synth punk', 'synthpop', 'zolo']",580579,55
4ZqBwBVB3dsYWL3d5Spi10,Molly Hatchet,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'southern rock']",604933,48
3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,"['adult standards', 'bubblegum pop', 'lounge']",317100,66
5BmXbfqAgfkuTkPlVQDKOW,David Gates,['soft rock'],210867,50
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,"['reggae', 'roots reggae']",12719306,82
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,"['classic country pop', 'country', 'nashville sound', 'soft rock']",2808526,71
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",6011375,73
0PFtn5NtBbbUNbU9EAmIWF,TOTO,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",3079723,77
3aahGWIXwvG1fxduXjimtl,Jay Ferguson,['yacht rock'],8036,34
5TGTpu4g8siFOIctZuQO7y,Sylvester,"['disco', 'hi-nrg']",189891,50
4hKkEHkaqCsyxNxXEsszVH,John Travolta,['hollywood'],144645,64
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",1628245,68
0rvjqX7ttXeg3mTy8Xscbt,Journey,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",5736836,77
0DW7boyjvbaSP3OJ72sXgC,Al Stewart,"['art rock', 'folk rock', 'mellow gold', 'progressive rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",286986,52
0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,"['europop', 'new wave pop', 'soft rock']",2091247,70
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,"['arkansas country', 'outlaw country', 'rock']",6441832,76
0dCKce6tJJdHvlWnDMwzPW,Village People,"['disco', 'new wave pop', 'soft rock']",688015,60
5E8FbSTegbOlYAH4b2rZj2,Althea And Donna,"['dub', 'reggae', 'roots reggae']",44864,50
1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",51511072,86
5zNOI87gG4RttFmYAZWaxQ,Frankie Avalon,"['adult standards', 'bubblegum pop', 'doo-wop', 'easy listening', 'rock-and-roll', 'rockabilly']",182709,45
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"['album rock', 'british invasion', 'classic rock', 'rock']",14504833,80
5QeCklzEEYSSLWeUxuWeBy,Taeko Onuki,"['anime', 'classic city pop', 'japanese new wave', 'techno kayo']",257215,55
6twIAGnYuIT1pncMAsXnEm,Commodores,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",1928695,66
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2851037,70
1n65zfwYIj5kKEtNgxUlWb,Siouxsie and the Banshees,"['alternative rock', 'dream pop', 'new romantic', 'new wave', 'post-punk', 'punk', 'uk post-punk']",1172054,61
6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul']",191718,49
6DCIj8jNaNpBz8e5oKFPtp,The Cars,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'singer-songwriter', 'soft rock', 'synthpop']",1879704,68
530Sdm7eqqzWBdDmILMgnu,Robert Palmer,"['album rock', 'classic rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']",1037182,58
7gi3jmwpUpNWdswT8eEprF,Conway Twitty,"['arkansas country', 'classic country pop', 'country', 'country rock']",921052,63
72VzFto8DYvKHocaHYNWSi,Hot Chocolate,['disco'],294641,60
34jw2BbxjoYalTp8cJFCPv,Heart,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",2673388,69
2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,"['disco', 'girl group', 'hi-nrg', 'motown', 'new wave pop', 'soft rock']",1067801,65
0Xf8oDAJYd2D0k3NLI19OV,CHIC,"['disco', 'funk', 'motown', 'soul']",731877,60
2FcC4sDMXme2ziI7tGKMK8,David Gilmour,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'symphonic rock']",1937559,65
0NCXrh1XOnHNp4mM0JUFJw,Nicolette Larson,['yacht rock'],71571,43
3HC7NcxQx2Yk0fWoRKJ0xF,Jefferson Starship,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",1041012,50
711MCceyCBcFnzjGY4Q7Un,AC/DC,"['australian rock', 'hard rock', 'rock']",29553716,84
4etuCZVdP8yiNPn4xf0ie5,Julio Iglesias,['latin pop'],3118151,71
4tpUmLEVLCGFr93o8hFFIB,Blondie,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'synthpop']",1558208,71
4Ti0EKl2PVEms2NRMVGqNe,Don Williams,"['classic country pop', 'country']",834145,62
4YnO1u0lWE4lXZKy8wXjZX,Lorenzo De Monteclaro,"['banda', 'grupera', 'musica mexicana', 'norteno']",651016,54
5a2EaR3hamoenG9rDuVn8j,Prince,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",7477448,72
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire","['disco', 'funk', 'jazz funk', 'motown', 'soul']",4472374,76
54R6Y0I7jGUCveDTtI21nb,Boney M.,['europop'],2073163,72
2MRBDr0crHWE5JwPceFncq,Juan Gabriel,"['cancion melodica', 'latin pop', 'mariachi', 'musica mexicana', 'ranchera']",9070030,77
2Hkut4rAAyrQxRdof7FVJq,Rush,"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'progressive rock', 'rock']",2371012,66
6D7h7R79IZjqJC2GM2wzyY,Heatwave,"['brit funk', 'classic soul', 'disco', 'funk', 'motown', 'p funk', 'post-disco', 'quiet storm', 'soul']",456262,50
7mEIug7XUlQHikrFxjTWes,Neil Diamond,"['adult standards', 'brill building pop', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",2907786,69
7jmTilWYlKOuavFfmQAcu6,Barbra Streisand,"['adult standards', 'operatic pop', 'soft rock']",1565334,64
4rUyBlggM5tZUH5QZn9ZuO,Silvio Rodríguez,"['cantautor', 'latin alternative', 'nueva cancion', 'trova']",1443809,65
1eEfMU2AhEo7XnKgL7c304,Carpenters,"['adult standards', 'mellow gold', 'soft rock']",3370251,70
3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",1752954,66
53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul']",1876323,62
38h03gA85YYPeDPd9ER9rT,The O'Jays,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']",1302765,58
6waa8mKu91GjzD4NlONlNJ,The Hollies,"['album rock', 'british invasion', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock']",1221960,65
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",3086868,69
1YTe4dNIoWX3iHX8H4xVeM,Jerry Garcia Band,"['jam band', 'southern rock']",190152,45
3QDaXfnxfQqqJQK5lSdjLN,Jerry Garcia,"['country rock', 'jam band', 'jamgrass', 'roots rock']",350573,51
46mRV6kvhsGvih0dMKktto,Wreckless Eric,['pub rock'],19323,33
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,"['reggae', 'roots reggae']",12719306,82
1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",51511072,86
0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith,"['art punk', 'permanent wave', 'protopunk', 'singer-songwriter']",1157741,57
711MCceyCBcFnzjGY4Q7Un,AC/DC,"['australian rock', 'hard rock', 'rock']",29553716,84
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,"['disco', 'mellow gold', 'soft rock']",8199388,78
0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",20950819,80
0TqIPD4IS1w4e30R38B3vj,Rupert Holmes,['yacht rock'],108260,60
2dyeCWctcFRt3Pha76ONgb,"Hank Williams, Jr.","['country', 'country rock', 'outlaw country']",1703318,69
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"['r&b', 'soul']",32834084,85
7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",4129703,73
07XSN3sPlIlB2L2XNcTwJw,KISS,"['glam rock', 'hard rock', 'rock']",9795236,73
0Nn9YwJzcaeuU1jJL06e3r,The Knack,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'soft rock']",252617,55
5NGO30tJxFlKixkPSgXcFE,The Police,"['album rock', 'classic rock', 'permanent wave', 'rock']",6400868,78
0LcJLqbBmaGUft1e9Mm8HV,ABBA,"['europop', 'swedish pop']",12977567,82
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire","['disco', 'funk', 'jazz funk', 'motown', 'soul']",4472374,76
64CuUOOirKmdAYLQSfaOyr,The Emotions,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul']",582494,65
7bu3H8JO7d0UbMoVzbo70s,The Cure,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",5776253,78
695W5F2Ih8dYahLdjVOIoH,Christopher Cross,"['mellow gold', 'soft rock', 'yacht rock']",1061741,66
3RGLhK1IP9jnYFH4BRFJBS,The Clash,"['alternative rock', 'permanent wave', 'punk', 'rock']",2844007,72
6gkWznnJkdkwRPVcmnrays,Sister Sledge,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']",658491,59
432R46LaYsJZV2Gmc4jUV5,Joy Division,"['alternative rock', 'indie rock', 'madchester', 'new wave', 'post-punk', 'punk', 'rock', 'uk post-punk']",2531245,65
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,"['album rock', 'classic rock', 'hard rock', 'rock']",6219936,73
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2851037,70
